benchmark, result, time
MP+PPO764.litmus, , 45
aclwdrr036.litmus, , 11
S+PPO426.litmus, , 42
R+isync+lwsync.litmus, , 11
DETOUR1000.litmus, , 18
3.2W+lwsync+lwsync+po.litmus, , 14
Z6.1+lwsync+rfi-data+data.litmus, , 24
WRC+sync+isync.litmus, , 14
DETOUR0303.litmus, , 38
safe148.litmus, , 25
safe375.litmus, , 44
safe552.litmus, , 45
S+PPO680.litmus, , 29
S+po+sync.litmus, , 11
R+lwsyncs.litmus, , 11
DETOUR1173.litmus, , 34
Z6.0+sync+lwsync+sync.litmus, , 14
MP+lwsync+data-wsi-rfi-ctrlisync.litmus, , 28
DETOUR0782.litmus, , 32
DETOUR0457.litmus, , 19
DETOUR0270.litmus, , 20
DETOUR0819.litmus, , 25
safe421.litmus, , 51
safe206.litmus, , 20
DETOUR1133.litmus, , 22
3.SB+lwsync+sync+po.litmus, , 14
Z6.4+syncs.litmus, , 14
ISA2+sync+data+ctrlisync.litmus, , 15
DETOUR0417.litmus, , 20
DETOUR0859.litmus, , 17
safe193.litmus, , 45
safe461.litmus, , 24
LB+PPO0188.litmus, , 30
LB+PPO0592.litmus, , 147
R.litmus, , 11
DETOUR1040.litmus, , 33
Z6.4+po+lwsync+lwsync.litmus, , 13
MP+PPO325.litmus, , 37
S+PPO466.litmus, , 61
S+PPO828.litmus, , 124
DETOUR0564.litmus, , 26
safe108.litmus, , 46
DETOUR0759.litmus, , 37
ISA2+sync+data+lwsync.litmus, , 17
o5l.litmus, , 16
MP+sync+lwsync.litmus, , 11
LB+PPO0378.litmus, , 43
LB+PPO0290.litmus, , 46
DETOUR0532.litmus, , 42
safe363.litmus, , 26
safe544.litmus, , 14
DETOUR0894.litmus, , 15
MP+PPO373.litmus, , 211
3.LB+lwsyncs.litmus, , 16
MP+PPO681.litmus, , 17
MP+PPO769.litmus, , 184
DETOUR1016.litmus, , 20
DETOUR0794.litmus, , 72
safe437.litmus, , 23
safe210.litmus, , 47
MP+PPO427.litmus, , 211
S+PPO543.litmus, , 44
S+PPO696.litmus, , 19
R+po+lwsync.litmus, , 10
podww001.litmus, , 14
DETOUR1165.litmus, , 25
WRC+lwsync+ctrlisync.litmus, , 15
safe185.litmus, , 21
safe477.litmus, , 140
LB+PPO0584.litmus, , 54
3.LB+sync+lwsync+po.litmus, , 14
DETOUR1318.litmus, , 81
ISA2+syncs.litmus, , 15
DETOUR1125.litmus, , 20
WRC+lwsync+po.litmus, , 15
MP+PPO467.litmus, , 122
Z6.3+sync+sync+po.litmus, , 16
safe504.litmus, , 21
LB+PPO0338.litmus, , 45
MP+rfi-data+lwsync.litmus, , 16
ISA2+sync+isync+po.litmus, , 16
DETOUR1056.litmus, , 25
Z6.5+syncs.litmus, , 15
MP+PPO333.litmus, , 74
MP+PPO729.litmus, , 184
W+RWC+sync+lwsync+lwsync.litmus, , 14
IRRWIW+sync+lwsync.litmus, , 18
MP+PPO328.litmus, , 33
DETOUR1270.litmus, , 16
m6l.litmus, , 20
Z6.5+sync+po+po.litmus, , 13
3.SB+sync+po+po.litmus, , 13
SB+lwsync+po.litmus, , 10
safe105.litmus, , 45
DETOUR0569.litmus, , 16
DETOUR0927.litmus, , 41
DETOUR0481.litmus, , 15
DETOUR0173.litmus, , 17
DETOUR0754.litmus, , 18
S+PPO725.litmus, , 169
Z6.4+po+sync+po.litmus, , 12
DETOUR1303.litmus, , 69
Z6.5+po+lwsync+sync.litmus, , 12
LB+PPO0477.litmus, , 24
ISA2+sync+ctrlisync+lwsync.litmus, , 14
DETOUR0854.litmus, , 450
safe076.litmus, , 21
podrwposwr067.litmus, , 37
IRWIW+sync+lwsync.litmus, , 24
S+PPO558.litmus, , 55
SB+lwsyncs.litmus, , 11
ISA2+sync+lwsync+po.litmus, , 13
DETOUR0814.litmus, , 48
safe036.litmus, , 11
DETOUR0667.litmus, , 16
2+2W+lwsync+po.litmus, , 11
IRWIW+lwsync+po.litmus, , 21
LB+PPO0210.litmus, , 44
Z6.1+po+sync+sync.litmus, , 14
ISA2+sync+ctrl+isync.litmus, , 15
MP+PPO772.litmus, , 530
IRIW+ctrlisyncs.litmus, , 24
aclwdrr020.litmus, , 53
safe290.litmus, , 21
DETOUR0529.litmus, , 15
Z6.3+lwsync+rfi-data+lwsync.litmus, , 23
DETOUR0714.litmus, , 57
safe378.litmus, , 145
b1.litmus, , 10
LB+PPO0363.litmus, , 27
Z6.3+lwsync+lwsync+po.litmus, , 13
MP+sync+fri-rfi-ctrlisync.litmus, , 27
Z6.2+rfi-data+lwsync+data.litmus, , 23
S+PPO719.litmus, , 22
DETOUR0868.litmus, , 19
DETOUR0201.litmus, , 17
DETOUR0426.litmus, , 93
safe277.litmus, , 21
safe450.litmus, , 24
Z6.5+sync+po+sync.litmus, , 14
podrw001.litmus, , 19
DETOUR1199.litmus, , 13
DETOUR1071.litmus, , 18
S+PPO819.litmus, , 112
S+PPO457.litmus, , 60
LB+sync+po.litmus, , 10
ISA2+sync+ctrlisync+sync.litmus, , 16
WWC+sync+po.litmus, , 13
DETOUR0680.litmus, , 47
RWC+sync+lwsync.litmus, , 15
DETOUR0555.litmus, , 39
safe139.litmus, , 20
DETOUR0372.litmus, , 21
safe523.litmus, , 21
DETOUR1031.litmus, , 14
LB+PPO0578.litmus, , 46
WRW+2W+data+lwsync.litmus, , 16
Z6.2+rfi-data+data+data.litmus, , 25
DETOUR0332.litmus, , 17
safe179.litmus, , 49
safe091.litmus, , 45
safe563.litmus, , 45
ISA2+lwsync+lwsync+sync.litmus, , 16
S+PPO564.litmus, , 161
RW-rwa+RW-ra+RW-rra+CK-PPC.litmus, , 19
DETOUR1297.litmus, , 19
DETOUR1142.litmus, , 19
PPO018.litmus, , 25
ISA2+sync+po+po.litmus, , 14
ISA2+rfi-data+data+sync.litmus, , 19
WRC+sync+lwsync.litmus, , 13
3.LB+lwsync+sync+po.litmus, , 13
DETOUR0241.litmus, , 20
safe410.litmus, , 22
IRRWIW+sync+po.litmus, , 21
LB+lwsync+ctrl.litmus, , 12
DETOUR0595.litmus, , 29
Z6.3+po+lwsync+lwsync.litmus, , 14
IRIW+lwsync+isync.litmus, , 18
DETOUR1159.litmus, , 15
MP+PPO626.litmus, , 54
S+PPO742.litmus, , 40
S+PPO497.litmus, , 12
DETOUR0940.litmus, , 35
safe162.litmus, , 45
safe490.litmus, , 144
LB+PPO0344.litmus, , 51
IRIW+sync+po.litmus, , 15
IRIW+sync+ctrlisync.litmus, , 19
Z6.3+sync+lwsync+lwsync.litmus, , 13
Dart-idd-01.litmus, , 18
DETOUR1217.litmus, , 19
Z6.2+po+sync+lwsync.litmus, , 14
aclwdrr007.litmus, , 14
DataRW.litmus, , 13
LB+PPO0139.litmus, , 13
DETOUR0900.litmus, , 14
DETOUR0369.litmus, , 13
safe122.litmus, , 20
DETOUR0773.litmus, , 83
safe538.litmus, , 22
DETOUR0281.litmus, , 41
S+PPO383.litmus, , 19
Z6.2+sync+po+lwsync.litmus, , 13
DETOUR1257.litmus, , 18
safe384.litmus, , 51
safe051.litmus, , 16
DETOUR0873.litmus, , 88
DETOUR0600.litmus, , 101
ISA2+rfi-data+data+lwsync.litmus, , 21
Z6.3+po+po+lwsync.litmus, , 13
DETOUR1324.litmus, , 78
DETOUR1119.litmus, , 39
ISA2+lwsync+sync+po.litmus, , 13
PPO015.litmus, , 26
3.LB+sync+lwsync+lwsync.litmus, , 15
podrr003.litmus, , 13
Z6.4+po+sync+lwsync.litmus, , 13
DETOUR0825.litmus, , 154
DETOUR0199.litmus, , 13
DETOUR0583.litmus, , 18
Z6.2+lwsync+sync+lwsync.litmus, , 13
