benchmark, result, time
2+2W+dmb.st+po.litmus, , 8
WWC+data+dmb.sy.litmus, , 7
S+po+dmb.stal.litmus, , 7
MP+dmb.sy+poap.litmus, , 7
MP+polp+poaa.litmus, , 7
R+dmb.st+polp.litmus, , 7
MP+dmb.stlp+popa.litmus, , 8
SB+po+pola.litmus, , 8
SB+dmb.stlps.litmus, , 7
MP+dmb.stll+dmb.syap.litmus, , 7
3.LB+dmb.sy+dmb.sy+data.litmus, , 7
S+dmb.ld+dmb.stal.litmus, , 7
2+2W+dmb.st+dmb.sypl.litmus, , 7
LB+dmb.ldpl+popl.litmus, , 7
LB+dataal+poap.litmus, , 7
R+popl+pola.litmus, , 7
MP+dmb.sypl+dmb.syap.litmus, , 7
R+dmb.sy+po.litmus, , 7
S+dmb.ldlp+popl.litmus, , 7
S+dmb.sy+dmb.ld.litmus, , 7
MP+dmb.sypl+dmb.ldpa.litmus, , 7
SB+dmb.sypa+po.litmus, , 8
MP+poll+dmb.syaa.litmus, , 6
S+popl+poap.litmus, , 7
S+popl+dmb.sypl.litmus, , 7
LB+dmb.st+poal.litmus, , 8
SB+dmb.stpa+popa.litmus, , 7
R+dmb.syll+polp.litmus, , 8
R+dmb.st+dmb.sy.litmus, , 6
3.LB.litmus, , 9
R+dmb.st+dmb.ld.litmus, , 8
LB+dmb.ld+dmb.ldal.litmus, , 8
LB+dmb.sy+dataal.litmus, , 8
2+2W+po+polp.litmus, , 7
MP+po+popa.litmus, , 7
S+dmb.sy+dmb.stal.litmus, , 7
SB+dmb.sylas.litmus, , 7
MP+dmb.ldpl+addrap.litmus, , 7
S+dmb.st+dmb.stpl.litmus, , 7
MP+dmb.sylp+dmb.sypa.litmus, , 7
S+dmb.stpl+dmb.stal.litmus, , 6
MP+dmb.sylp+dmb.ldap.litmus, , 7
R+popl+dmb.st.litmus, , 7
S+popls.litmus, , 8
2+2W+dmb.ld+dmb.ldlp.litmus, , 7
LB+dmb.syap+data.litmus, , 8
S+dmb.ldll+dmb.stal.litmus, , 7
LB+popl+poal.litmus, , 7
2+2W+dmb.ldll+dmb.stpl.litmus, , 8
MP+poll+addrap.litmus, , 8
S+polp+dmb.ldpl.litmus, , 7
MP+dmb.sypl+addrap.litmus, , 7
SB+po+popa.litmus, , 8
S+dmb.stlp+dataap.litmus, , 7
S+popl+dmb.ldap.litmus, , 8
2+2W+dmb.st+dmb.syll.litmus, , 7
MP+dmb.ldlp+dmb.sypa.litmus, , 8
R+poll+dmb.sylp.litmus, , 7
R+popl+popa.litmus, , 7
MP+dmb.ldlp+dmb.ldap.litmus, , 8
SB+dmb.stpa+pola.litmus, , 7
S+dmb.syll+dmb.stal.litmus, , 8
S+dmb.sy+dmb.st.litmus, , 8
WRW+2W+dmb.sys.litmus, , 7
MP+po+dmb.syaa.litmus, , 7
R+dmb.sypl+po.litmus, , 8
2+2W+dmb.lds.litmus, , 7
MP+dmb.syll+poaa.litmus, , 8
2+2W+dmb.ldpl+po.litmus, , 7
MP+dmb.ldlp+dmb.syap.litmus, , 7
MP+dmb.sypl+dmb.ld.litmus, , 7
S+dmb.ldlp+dataal.litmus, , 8
MP+dmb.sypl+dmb.sy.litmus, , 9
MP+poll+dmb.ld.litmus, , 7
MP+dmb.stlp+addr.litmus, , 8
MP+poll+dmb.sy.litmus, , 7
R+po+popa.litmus, , 7
R+poll+dmb.ldlp.litmus, , 7
2+2W+dmb.stlp+dmb.stll.litmus, , 7
MP+dmb.ldlp+dmb.ldpa.litmus, , 7
S+dmb.sy+po.litmus, , 9
S+dmb.stpl+data.litmus, , 7
2+2W+dmb.st+popl.litmus, , 7
SB+dmb.stlp+dmb.sylp.litmus, , 7
MP+polp+dmb.st.litmus, , 7
S+popl+dmb.syap.litmus, , 7
