benchmark, result, time
C-LB-LRW+R-A+OB-O+OB-O+R-Oc.litmus, PASS, 90
C-RW-G+RW-G+RW-G+RW-Rs+RW-RD+RW-R+RW-R.litmus, PASS, 911
C-RW-G+RW-G+RW-Rr+RW-RC+RW-R.litmus, PASS, 447
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R.litmus, PASS, 83
C-LB-GWR+R-Oc+R-Oc.litmus, FAIL, 47
C-RW-G+RW-G+RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, PASS, 869
C-LB-LRW+O-O+OB-O+OB-O+OB-OB.litmus, FAIL, 49
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 73
C-LB-LRR+R-A+R-A+R-Oc+R-OC.litmus, FAIL, 64
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 70
C-LB-GWR+R-A+R-A+R-A+R-A.litmus, FAIL, 52
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 129
C-LB-LWR+R-Dd+R-Dd+OB-O+OB-OB.litmus, PASS, 82
C-RW-G+RW-B+RW-G+RW-G+RW-B+RW-B+RW-B.litmus, PASS, 817
C-LB-LRW+R-A+R-A+R-Ok.litmus, FAIL, 45
C-RW-G+RW-G+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 1098
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G+WR-R+WR-R.litmus, PASS, 564
C-LB-LWR+R-Dd+R-Oc+OB-O+R-Oc.litmus, FAIL, 61
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-G.litmus, PASS, 159
C-LB-GRW+R-Oc+R-Oc+R-Oc.litmus, PASS, 83
C-LB-LRW+R-A+R-OC+OB-O+OB-OB.litmus, PASS, 178
C-RW-G+RW-RI+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 734
C-LB-GWR+R-Dd+R-A+OB-OB.litmus, PASS, 75
C-RW-R2I+RW-R2I+RW-R2I+RW-R2I.litmus, FAIL, 48
C-LB-GWR+R-Dd+R-A.litmus, FAIL, 52
C-LB-LRR+R-Oc+R-Oc+R-Oc+OB-OB.litmus, PASS, 82
C-RW-G+RW-RI+RW-G+RW-RI.litmus, PASS, 79
C-LB-GWW+R-Dd+R-Oc+R-A.litmus, FAIL, 56
C-RW-RB+RW-R+RW-R+RW-R.litmus, FAIL, 49
C-RW-G+RW-B+RW-G+RW-G+RW-B+RW-G+RW-G+RW-B.litmus, PASS, 1560
C-LB-LRW+R-Dd+R-Ov.litmus, PASS, 63
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-r+RW-a.litmus, PASS, 823
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RCD.litmus, PASS, 957
C-RR-G+RR-R+RR-R+RR-R+RR-G+RR-G+RR-R+RR-R.litmus, FAIL, 121
