benchmark, result, time
S+po+ctrl.litmus, FAIL, 23
LB+PPO0565.litmus, FAIL, 24
safe164.litmus, FAIL, 25
DETOUR0735.litmus, FAIL, 20
Z6.4+lwsync+sync+po.litmus, FAIL, 24
DETOUR1251.litmus, FAIL, 24
MP+PPO960.litmus, PASS, 34
S+PPO677.litmus, PASS, 32
aclwdrr041.litmus, FAIL, 26
WRW+WR+lwsync+po.litmus, FAIL, 23
DETOUR0906.litmus, FAIL, 23
DETOUR0548.litmus, FAIL, 25
safe124.litmus, PASS, 32
DETOUR1322.litmus, FAIL, 25
S+PPO539.litmus, PASS, 27
Z6.4+lwsync+po+po.litmus, FAIL, 24
DETOUR0875.litmus, FAIL, 27
safe382.litmus, PASS, 31
podrwposwr046.litmus, FAIL, 23
LB+PPO0271.litmus, PASS, 28
Z6.3+po+lwsync+sync.litmus, FAIL, 22
safe113.litmus, PASS, 26
DETOUR0931.litmus, FAIL, 26
DETOUR0497.litmus, FAIL, 22
DETOUR0165.litmus, PASS, 28
DETOUR0742.litmus, FAIL, 21
ISA2+lwsync+po+ctrlisync.litmus, FAIL, 22
DETOUR1266.litmus, FAIL, 22
LB+PPO0193.litmus, PASS, 30
LB+PPO0589.litmus, PASS, 28
WRW+WR+po+lwsync.litmus, FAIL, 21
Z6.1+rfi-data+sync+sync.litmus, FAIL, 27
safe060.litmus, PASS, 33
safe188.litmus, FAIL, 25
DETOUR0631.litmus, FAIL, 25
DETOUR1315.litmus, FAIL, 23
DETOUR1128.litmus, PASS, 32
Z6.4+sync+sync+po.litmus, FAIL, 21
ISA2+lwsync+po+po.litmus, FAIL, 23
DETOUR0802.litmus, FAIL, 27
podrwposwr031.litmus, FAIL, 25
DETOUR0671.litmus, PASS, 29
DETOUR0383.litmus, FAIL, 23
DETOUR1168.litmus, PASS, 32
MP+lwsyncs.litmus, PASS, 27
DETOUR0318.litmus, FAIL, 23
DETOUR0702.litmus, PASS, 31
DETOUR0899.litmus, FAIL, 30
3.2W+sync+rfi-data+rfi-data.litmus, FAIL, 26
S+lwsync+po.litmus, FAIL, 23
S+isync+ctrlisync.litmus, FAIL, 20
MP+PPO764.litmus, PASS, 33
aclwdrr036.litmus, PASS, 26
S+PPO426.litmus, PASS, 30
R+isync+lwsync.litmus, FAIL, 22
DETOUR1000.litmus, FAIL, 23
3.2W+lwsync+lwsync+po.litmus, FAIL, 22
Z6.1+lwsync+rfi-data+data.litmus, FAIL, 23
WRC+sync+isync.litmus, FAIL, 26
DETOUR0303.litmus, PASS, 32
safe148.litmus, PASS, 35
safe375.litmus, PASS, 40
safe552.litmus, PASS, 38
S+PPO680.litmus, PASS, 31
S+po+sync.litmus, FAIL, 23
R+lwsyncs.litmus, FAIL, 33
DETOUR1173.litmus, FAIL, 27
Z6.0+sync+lwsync+sync.litmus, PASS, 33
MP+lwsync+data-wsi-rfi-ctrlisync.litmus, PASS, 31
DETOUR0782.litmus, FAIL, 25
DETOUR0457.litmus, FAIL, 24
DETOUR0270.litmus, FAIL, 23
DETOUR0819.litmus, FAIL, 24
safe421.litmus, PASS, 32
safe206.litmus, PASS, 33
DETOUR1133.litmus, PASS, 29
3.SB+lwsync+sync+po.litmus, FAIL, 23
Z6.4+syncs.litmus, PASS, 30
ISA2+sync+data+ctrlisync.litmus, PASS, 30
DETOUR0417.litmus, FAIL, 24
DETOUR0859.litmus, FAIL, 23
safe193.litmus, PASS, 33
safe461.litmus, PASS, 30
LB+PPO0188.litmus, FAIL, 24
LB+PPO0592.litmus, FAIL, 26
R.litmus, FAIL, 22
DETOUR1040.litmus, FAIL, 26
Z6.4+po+lwsync+lwsync.litmus, FAIL, 23
MP+PPO325.litmus, PASS, 29
S+PPO466.litmus, PASS, 31
S+PPO828.litmus, PASS, 31
DETOUR0564.litmus, FAIL, 24
safe108.litmus, PASS, 34
DETOUR0759.litmus, PASS, 34
ISA2+sync+data+lwsync.litmus, PASS, 30
o5l.litmus, FAIL, 23
MP+sync+lwsync.litmus, PASS, 27
LB+PPO0378.litmus, PASS, 30
LB+PPO0290.litmus, PASS, 32
DETOUR0532.litmus, FAIL, 23
safe363.litmus, PASS, 31
safe544.litmus, PASS, 28
DETOUR0894.litmus, FAIL, 23
MP+PPO373.litmus, PASS, 30
3.LB+lwsyncs.litmus, PASS, 30
MP+PPO681.litmus, PASS, 29
MP+PPO769.litmus, PASS, 32
DETOUR1016.litmus, FAIL, 24
DETOUR0794.litmus, FAIL, 27
safe437.litmus, PASS, 30
safe210.litmus, PASS, 34
MP+PPO427.litmus, PASS, 28
S+PPO543.litmus, PASS, 32
S+PPO696.litmus, PASS, 29
R+po+lwsync.litmus, FAIL, 22
podww001.litmus, FAIL, 23
DETOUR1165.litmus, FAIL, 25
WRC+lwsync+ctrlisync.litmus, PASS, 28
safe185.litmus, FAIL, 24
safe477.litmus, PASS, 40
LB+PPO0584.litmus, FAIL, 24
3.LB+sync+lwsync+po.litmus, FAIL, 23
DETOUR1318.litmus, FAIL, 30
ISA2+syncs.litmus, PASS, 31
DETOUR1125.litmus, FAIL, 25
WRC+lwsync+po.litmus, FAIL, 22
MP+PPO467.litmus, PASS, 33
Z6.3+sync+sync+po.litmus, FAIL, 22
safe504.litmus, PASS, 30
LB+PPO0338.litmus, FAIL, 24
MP+rfi-data+lwsync.litmus, FAIL, 21
ISA2+sync+isync+po.litmus, FAIL, 23
DETOUR1056.litmus, FAIL, 25
Z6.5+syncs.litmus, PASS, 32
MP+PPO333.litmus, PASS, 29
MP+PPO729.litmus, PASS, 34
W+RWC+sync+lwsync+lwsync.litmus, FAIL, 23
IRRWIW+sync+lwsync.litmus, FAIL, 25
MP+PPO328.litmus, PASS, 29
DETOUR1270.litmus, FAIL, 24
m6l.litmus, PASS, 28
Z6.5+sync+po+po.litmus, FAIL, 23
3.SB+sync+po+po.litmus, FAIL, 23
SB+lwsync+po.litmus, FAIL, 21
safe105.litmus, PASS, 35
DETOUR0569.litmus, FAIL, 22
DETOUR0927.litmus, FAIL, 26
DETOUR0481.litmus, FAIL, 24
DETOUR0173.litmus, FAIL, 22
DETOUR0754.litmus, FAIL, 23
S+PPO725.litmus, PASS, 34
Z6.4+po+sync+po.litmus, FAIL, 23
DETOUR1303.litmus, FAIL, 28
Z6.5+po+lwsync+sync.litmus, FAIL, 24
LB+PPO0477.litmus, PASS, 30
ISA2+sync+ctrlisync+lwsync.litmus, PASS, 29
DETOUR0854.litmus, FAIL, 33
safe076.litmus, PASS, 33
podrwposwr067.litmus, FAIL, 27
IRWIW+sync+lwsync.litmus, PASS, 37
S+PPO558.litmus, PASS, 34
