benchmark, result, time
3.2W+lwsync+lwsync+rfi-data.litmus, FAIL, 12
S+PPO491.litmus, PASS, 12
S+PPO744.litmus, PASS, 12
S+po+lwsync.litmus, FAIL, 11
ISA2+sync+sync+po.litmus, FAIL, 10
DETOUR0189.litmus, PASS, 11
DETOUR0593.litmus, FAIL, 12
aclwdrr001.litmus, FAIL, 11
MP+PPO920.litmus, PASS, 13
bclwdww018.litmus, PASS, 12
DETOUR1211.litmus, FAIL, 11
isa1v8.litmus, FAIL, 10
S+po+ctrl.litmus, FAIL, 10
LB+PPO0565.litmus, FAIL, 10
safe164.litmus, FAIL, 12
DETOUR0735.litmus, FAIL, 10
Z6.4+lwsync+sync+po.litmus, FAIL, 11
DETOUR1251.litmus, FAIL, 11
MP+PPO960.litmus, PASS, 12
S+PPO677.litmus, PASS, 13
aclwdrr041.litmus, FAIL, 11
WRW+WR+lwsync+po.litmus, FAIL, 10
DETOUR0906.litmus, FAIL, 11
DETOUR0548.litmus, FAIL, 11
safe124.litmus, PASS, 12
DETOUR1322.litmus, FAIL, 12
S+PPO539.litmus, PASS, 12
Z6.4+lwsync+po+po.litmus, FAIL, 11
DETOUR0875.litmus, FAIL, 14
safe382.litmus, PASS, 11
podrwposwr046.litmus, FAIL, 11
LB+PPO0271.litmus, PASS, 12
Z6.3+po+lwsync+sync.litmus, FAIL, 11
safe113.litmus, PASS, 10
DETOUR0931.litmus, FAIL, 11
DETOUR0497.litmus, FAIL, 11
DETOUR0165.litmus, PASS, 11
DETOUR0742.litmus, FAIL, 11
ISA2+lwsync+po+ctrlisync.litmus, FAIL, 11
DETOUR1266.litmus, FAIL, 11
LB+PPO0193.litmus, PASS, 13
LB+PPO0589.litmus, PASS, 12
WRW+WR+po+lwsync.litmus, FAIL, 10
Z6.1+rfi-data+sync+sync.litmus, FAIL, 12
safe060.litmus, PASS, 13
safe188.litmus, FAIL, 11
DETOUR0631.litmus, FAIL, 11
DETOUR1315.litmus, FAIL, 11
DETOUR1128.litmus, PASS, 11
Z6.4+sync+sync+po.litmus, FAIL, 11
ISA2+lwsync+po+po.litmus, FAIL, 11
DETOUR0802.litmus, FAIL, 11
podrwposwr031.litmus, FAIL, 12
DETOUR0671.litmus, PASS, 11
DETOUR0383.litmus, FAIL, 12
DETOUR1168.litmus, PASS, 11
MP+lwsyncs.litmus, PASS, 10
DETOUR0318.litmus, FAIL, 12
DETOUR0702.litmus, PASS, 11
DETOUR0899.litmus, FAIL, 11
3.2W+sync+rfi-data+rfi-data.litmus, FAIL, 12
S+lwsync+po.litmus, FAIL, 10
S+isync+ctrlisync.litmus, FAIL, 10
MP+PPO764.litmus, PASS, 12
aclwdrr036.litmus, PASS, 9
S+PPO426.litmus, PASS, 13
R+isync+lwsync.litmus, FAIL, 9
DETOUR1000.litmus, FAIL, 11
3.2W+lwsync+lwsync+po.litmus, FAIL, 11
Z6.1+lwsync+rfi-data+data.litmus, FAIL, 11
WRC+sync+isync.litmus, FAIL, 12
DETOUR0303.litmus, PASS, 12
safe148.litmus, PASS, 17
safe375.litmus, PASS, 13
safe552.litmus, PASS, 18
S+PPO680.litmus, PASS, 17
S+po+sync.litmus, FAIL, 10
R+lwsyncs.litmus, FAIL, 9
DETOUR1173.litmus, FAIL, 11
Z6.0+sync+lwsync+sync.litmus, PASS, 11
MP+lwsync+data-wsi-rfi-ctrlisync.litmus, PASS, 12
DETOUR0782.litmus, FAIL, 12
DETOUR0457.litmus, FAIL, 10
DETOUR0270.litmus, FAIL, 11
DETOUR0819.litmus, FAIL, 11
safe421.litmus, PASS, 12
safe206.litmus, PASS, 12
DETOUR1133.litmus, PASS, 11
3.SB+lwsync+sync+po.litmus, FAIL, 10
Z6.4+syncs.litmus, PASS, 12
ISA2+sync+data+ctrlisync.litmus, PASS, 11
DETOUR0417.litmus, FAIL, 11
DETOUR0859.litmus, FAIL, 11
safe193.litmus, PASS, 13
safe461.litmus, PASS, 13
LB+PPO0188.litmus, FAIL, 12
LB+PPO0592.litmus, FAIL, 12
R.litmus, FAIL, 10
DETOUR1040.litmus, FAIL, 12
Z6.4+po+lwsync+lwsync.litmus, FAIL, 10
MP+PPO325.litmus, PASS, 12
S+PPO466.litmus, PASS, 13
S+PPO828.litmus, PASS, 12
DETOUR0564.litmus, FAIL, 11
safe108.litmus, PASS, 13
DETOUR0759.litmus, PASS, 12
ISA2+sync+data+lwsync.litmus, PASS, 11
o5l.litmus, FAIL, 10
MP+sync+lwsync.litmus, PASS, 10
LB+PPO0378.litmus, PASS, 13
LB+PPO0290.litmus, PASS, 12
DETOUR0532.litmus, FAIL, 11
safe363.litmus, PASS, 11
safe544.litmus, PASS, 10
DETOUR0894.litmus, FAIL, 10
MP+PPO373.litmus, PASS, 12
3.LB+lwsyncs.litmus, PASS, 11
MP+PPO681.litmus, PASS, 11
MP+PPO769.litmus, PASS, 12
DETOUR1016.litmus, FAIL, 10
DETOUR0794.litmus, FAIL, 12
safe437.litmus, PASS, 11
safe210.litmus, PASS, 12
MP+PPO427.litmus, PASS, 12
S+PPO543.litmus, PASS, 13
S+PPO696.litmus, PASS, 11
R+po+lwsync.litmus, FAIL, 9
podww001.litmus, FAIL, 11
DETOUR1165.litmus, FAIL, 12
WRC+lwsync+ctrlisync.litmus, PASS, 10
safe185.litmus, FAIL, 12
safe477.litmus, PASS, 13
LB+PPO0584.litmus, FAIL, 11
3.LB+sync+lwsync+po.litmus, FAIL, 11
DETOUR1318.litmus, FAIL, 13
ISA2+syncs.litmus, PASS, 11
DETOUR1125.litmus, FAIL, 13
WRC+lwsync+po.litmus, FAIL, 10
MP+PPO467.litmus, PASS, 12
Z6.3+sync+sync+po.litmus, FAIL, 11
safe504.litmus, PASS, 12
LB+PPO0338.litmus, FAIL, 13
MP+rfi-data+lwsync.litmus, FAIL, 10
ISA2+sync+isync+po.litmus, FAIL, 11
DETOUR1056.litmus, FAIL, 11
Z6.5+syncs.litmus, PASS, 11
MP+PPO333.litmus, PASS, 13
MP+PPO729.litmus, PASS, 13
